Period,Altman Z-Score,Springate Score,Ohlson O-score,Zmijewski Score
5103,35.88561561,16.08787867,-5.006621018,-7.981338088
5104,39.67968309,23.1436338,-5.118812362,-8.28046847
5105,21.3989787,16.61834145,-4.963695955,-8.017112547
5106,24.74851119,53.64208986,-4.824751213,-7.893094451
5107,20.74074154,9.729459637,-4.937816098,-8.031726485
5108,40.14979026,16.45903635,-5.093507803,-8.087244103
5109,18.00919385,20.73222481,-4.776201302,-7.964827524
5110,29.52788203,12.49249598,-5.138944854,-8.242558567
5111,22.41284533,8.477348227,-5.095537481,-8.205657448
5112,107.0009547,30.11365021,-5.227179835,-8.205151181
5113,21.64701036,23.38766698,-4.783819893,-7.965701074
5114,12.13180165,14.64358209,-4.731671787,-8.010067012
5115,5.821586605,7.856900715,-4.402758001,-7.572249454
5116,41.8516072,77.81445284,-4.542506497,-7.252721506
5117,62.19343049,45.54700124,-4.917146191,-8.143034612
5118,43.91314617,56.16060381,-4.817749209,-7.862946826
5119,22.50068293,14.50617623,-4.902324034,-8.039833845
5120,21.55750852,19.43840594,-4.814050192,-7.776225535
5121,27.22957233,26.65555305,-5.013649968,-8.084620725
5122,28.16245751,42.03220832,-4.744820775,-7.712435938
5123,40.950609,35.42065455,-4.83990078,-7.836862315
5124,20.01972092,13.51772686,-4.957502144,-8.074942792
5125,49.29592709,31.01666241,-4.861222565,-7.838469186
5126,15.34724497,11.04167473,-4.924965769,-7.966102511
5127,19.26872523,14.03433301,-4.952185218,-8.001935895
5128,16.53272998,17.69362034,-4.81160283,-7.953855222
5129,20.69915729,10.89224331,-4.973674088,-8.040928484
5130,12.63936155,28.11632277,-4.681895667,-7.737581486
5131,11.48764745,10.61163101,-4.808069502,-7.927308592
5132,18.34652252,32.14068037,-4.656018169,-7.813210972
5133,86.45222977,27.5929519,-5.310748435,-8.287483211
5134,41.78032632,22.10155954,-5.05337172,-8.143989541
5135,18.19677416,17.95157926,-5.028819844,-8.039017108
5136,51.62789437,16.19016451,-5.277733812,-8.262880045
5137,21.50368787,33.71760384,-4.85875862,-8.056009301
5138,21.61516026,11.06821454,-4.849396893,-8.006115229
5139,13.71433083,35.59055422,-4.57095591,-7.721219859
5140,50.35754651,24.87646866,-5.113224164,-8.070583955
5141,23.39426532,32.7206818,-4.827648473,-7.900986232
5142,64.78114813,36.00167658,-5.021266456,-7.920377239
5143,23.50653792,24.03134226,-4.792478301,-7.72859713
5144,20.21420333,16.3503486,-4.973643692,-8.087400137
5145,15.08573702,15.21094071,-4.879333997,-7.893642895
5146,29.04512472,11.5992177,-4.900358447,-8.034129129
5147,10.45335422,15.20314249,-4.681728815,-7.703059125
5148,13.60397001,22.5693911,-4.792569618,-7.915409742
5149,10.59865564,11.29900548,-4.657121262,-7.836394579
5150,30.99773512,28.99628888,-4.954822328,-7.980462531
5151,29.3139922,15.14264566,-4.911244066,-7.985975127
5152,122.4604686,75.78796761,-4.931683809,-8.136508807
5153,22.94812729,15.68429357,-4.835740645,-7.898248642
5154,55.52046468,22.77133372,-5.026159008,-8.069532762
5155,43.29353114,31.31652528,-4.93121227,-8.066449233
5156,157.8051727,56.30999288,-4.964201373,-8.06168971
5157,17.43226073,32.27480897,-4.766340646,-7.864345253
5158,65.80893254,35.87512702,-4.931369267,-8.044097481
5159,40.1678128,23.64231704,-4.942742849,-8.083597526
5160,14.57966992,20.54492717,-4.676792146,-7.773604674
5161,18.66774693,8.832185404,-4.91219263,-7.961154094
5162,20.41116744,33.22450087,-4.881210682,-8.035244265
5163,37.68373326,19.90944335,-5.05559873,-8.103068107
5164,76.70813915,15.59847111,-5.337490067,-8.453343114
5165,55.02379998,38.52958174,-5.077060243,-8.035090709
5166,54.41711489,25.00257042,-4.960772053,-8.03069996
5167,59.26519729,53.7964722,-4.922735831,-8.113043277
5168,18.47899304,13.12625806,-4.902228543,-7.979294569
5169,29.24343983,13.66754685,-4.984320427,-7.9878633
5170,30.71272143,37.71403674,-4.917536425,-7.951097505
5171,32.06837113,45.30405586,-4.891801667,-8.050118035
5172,24.65481494,41.95775729,-4.655007098,-7.759441539
5173,88.90930092,229.8064894,-4.749078253,-7.908673673
5174,561.1045109,53.68379798,-5.188225108,-8.239411067
5175,38.5728933,29.5164372,-4.826134877,-7.916442875
5176,24.7526848,22.25568766,-4.872294346,-7.902441618
5177,56.89081255,23.26356584,-5.107345967,-8.160063275
5178,25.54426393,26.72323669,-4.808537972,-7.916137773
5179,14.36303317,12.20566415,-4.876367596,-7.892436369
5180,29.72434611,35.35444794,-4.613851284,-7.629512272
5181,71.888545,27.19164308,-4.896956259,-7.917450809
5182,36.7112798,26.42745165,-5.048465116,-8.192952077
5183,23.68630941,29.91946597,-4.894302568,-7.953879774
5184,29.46553706,38.70306714,-4.829261352,-7.906050723
5185,19.21281305,12.43256954,-4.963679909,-8.002831047
5186,37.10841304,20.28242264,-5.007893172,-7.935541237
5187,25.72739063,23.02151294,-4.810645278,-7.990104021
5188,28.15994623,13.87176622,-5.061576228,-8.075547951
5189,50.40364629,15.69844608,-5.099678943,-8.064765504
5190,81.05122237,26.72385623,-5.005065775,-8.196715813
5191,24.84105895,20.32072741,-4.885894124,-8.058005398
5192,48.22219781,18.53922341,-5.100972111,-8.124981524
5193,17.59874487,10.52201779,-4.915335971,-7.991129913
5194,70.47173277,26.01328735,-5.208825888,-8.102550743
5195,27.91732595,27.16187147,-5.003665467,-8.170698835
5196,31.19651135,27.146138,-4.884815301,-7.930019333
5197,79.49100831,47.40512825,-4.900113368,-8.129550451
5198,44.12092417,49.93299002,-4.850024956,-7.993924883
5199,39.2664353,19.24839231,-5.002737586,-8.018749572
5200,80.61996534,17.58543002,-5.418511921,-8.367851121
5201,49.54588318,35.05194256,-4.979677944,-8.131789284
5202,44.27134821,38.5053488,-4.778549474,-7.537096814
5203,45.23662118,28.10151128,-4.929408606,-7.947486668
5204,12.31620839,10.73702907,-4.781379778,-7.956293708
5205,29.46692081,17.61920525,-4.926559814,-7.957475909
5206,184.4343372,29.50148784,-5.109762625,-8.021343557
5207,17.90522252,13.85390998,-4.80044583,-7.956954648
5208,15.76229336,17.8788697,-4.791902308,-7.999639092
5209,21.16070816,13.14049357,-4.875209919,-7.896508948
5210,8.631533181,14.17042805,-4.632781214,-7.795539567
5211,11.78240724,15.27772747,-4.720015727,-7.896216442
5212,17.32302721,24.46255891,-4.898811693,-7.973806944
5213,124.3152647,34.53779517,-5.193975283,-8.063340699
5214,43.54561164,35.02456701,-5.064646595,-8.174104601
5215,19.55612172,20.81538167,-4.765076362,-7.920943806
5216,67.42960764,19.76598306,-5.353748746,-8.224624023
5217,52.20506451,40.91601944,-4.907887478,-8.032679378
5218,21.44636323,11.95730603,-4.904317898,-8.02839156
5219,13.82604675,26.76540321,-4.644132991,-7.862326539
5220,66.52198675,39.07223917,-5.147553105,-8.026080259
5221,19.52790505,45.33473165,-4.720579195,-7.870999509
5222,41.30466413,25.6156057,-5.062208787,-7.991943163
5223,41.56534751,19.97599524,-4.852745912,-7.723355086
5224,18.6003637,8.315624264,-5.010018554,-8.171714753
5225,21.34049158,19.41940852,-4.770697312,-7.822419422
5226,23.79549818,9.869858661,-4.899024698,-7.959307635
5227,20.17681971,16.07531125,-4.902765837,-7.966811083
5228,28.04459957,61.30681161,-4.864086522,-7.982183888
5229,11.72160655,23.11910253,-3.824416942,-6.228161174
5230,30.37055094,27.65362368,-4.843220233,-7.890585149
5231,11.0348179,14.55887475,-4.621693202,-7.67570141
5232,118.3423723,151.2019735,-4.819892062,-7.961952828
5233,26.14027452,16.78985465,-4.870237297,-7.979845695
5234,37.89065037,28.27230685,-4.896572351,-7.89206317
5235,109.7388597,43.4474139,-4.895585913,-7.985437237
5236,128.2227652,54.5170967,-4.91253541,-8.062168931
5237,20.50927866,22.77249292,-4.823421293,-7.942952612
5238,62.22316114,25.44306094,-5.011099882,-8.043712387
5239,17.11593585,23.75954249,-4.704000696,-7.747519434
5240,27.88114701,9.564393693,-5.039282988,-8.118898356
5241,58.05224232,42.11022466,-5.156837533,-8.05441433
5242,57.89137687,21.7275401,-5.030516556,-8.11052747
5243,49.99866638,20.07296958,-5.022408698,-8.159442604
5244,67.45677709,38.26858196,-5.067037151,-7.987926172
5245,46.50414974,30.30460792,-4.94609463,-7.97729054
5246,33.61689026,33.39831525,-4.859110701,-8.148900036
5247,30.63356147,19.14906478,-4.903387325,-7.923412425
5248,28.48857579,14.93985944,-5.075126407,-8.02223341
5249,31.97700344,37.03880606,-4.910820789,-8.080089725
5250,96.03833147,344.823781,-4.69151645,-7.768874469
5251,28.03366928,49.3671525,-4.690608275,-7.831509859
5252,235.8457999,50.94347352,-5.25435579,-8.149564851
5253,25.02244373,20.34696743,-4.790468207,-7.912207871
5254,21.59361414,20.60734002,-4.785662145,-7.794609804
5255,35.41288757,29.02809539,-4.865409479,-7.939943596
5256,28.30164389,31.41708761,-4.913544487,-7.948316571
5257,22.34330612,20.61341209,-4.9260056,-7.825724658
5258,584.0937252,203.2070459,-4.901025556,-8.009344376
5259,140.1603399,53.06231872,-5.033560167,-7.98681563
5260,38.95097267,38.62581348,-4.998670023,-8.112350201
5261,29.52581504,35.32502863,-4.883257236,-7.887911428
5262,39.16878142,31.22551828,-4.919014563,-7.994343077
5263,28.42120728,19.22052269,-4.973456444,-7.981927694
5264,32.45346761,31.13178463,-4.803397576,-7.906205828
5265,17.95146441,32.86576481,-4.722481014,-7.757335691
5266,58.73728758,18.4455037,-5.023388821,-8.030447739
5267,109.5866459,41.3213173,-5.017772779,-8.097958073
5268,33.64470833,36.05959099,-4.80890599,-7.943546008
5269,51.04597828,29.49749506,-4.965972637,-7.927381813
5270,16.29588997,13.57233168,-4.892820141,-7.959323772
5271,35.75148407,12.82041716,-4.98155096,-8.032753033
5272,95.36391555,37.82487803,-5.25892514,-8.343296511
5273,18.49371728,26.80876119,-4.901379501,-8.022815781
5274,13.18863773,29.12900032,-4.558810047,-7.635423726
5275,46.96264796,30.05557338,-5.028705523,-7.968124348
5276,24.69908534,18.51629919,-4.938465519,-7.986033004
5277,22.13438807,12.3042438,-4.978929959,-8.028045942
5278,40.94443223,25.74923065,-4.915671608,-7.926750789
5279,100.3033264,36.06717586,-4.901585995,-8.078999857
5280,56.40020824,41.30372006,-4.919263837,-7.881809081
5281,35.07321597,18.3907784,-4.80510565,-7.975088976
5282,54.00683781,21.46216397,-4.933451147,-8.103454284
5283,57.37405499,58.75218244,-4.866120482,-8.064910781
5284,35.35253929,17.48775028,-5.032927193,-8.021691024
5285,145.6138105,81.38334018,-5.140532404,-7.797789795
5286,55.28870487,30.53207242,-4.980545685,-7.938812106
5287,19.28937375,16.33236009,-4.822711328,-7.946525856
5288,88.60390929,43.54018239,-5.305083014,-7.989821102
5289,13.17894985,72.66816913,39014099993,36743129992
5290,15.83552506,15.30650143,-4.778361211,-7.91091332
5291,18.81316088,17.70684978,-4.913210464,-8.025564832
5292,60.81761062,13.86735606,-5.079085039,-8.072330694
5293,15.20021054,17.21486021,-4.85860436,-7.91741718
5294,22.40180502,19.33645333,-4.802092293,-7.859711282
5295,17.96119765,33.51080936,-4.722375526,-7.939178251
5296,96.1993674,36.71756071,-5.1314358,-8.066308762
5297,49.91059069,32.21482798,-4.97469797,-7.987843237
5298,26.66627938,23.6366364,-4.82461985,-7.907392937
5299,89.18025566,28.27443612,-5.276011064,-8.104527048
5300,33.76840369,58.6831777,-4.680539597,-7.777323608
5301,30.94857801,18.64053741,-4.901052093,-8.003546953
5302,24.36602406,19.7366006,-4.951611514,-8.089248211
5303,148.2677854,57.60580841,-5.002935779,-7.804608428
5304,21.84109964,53.06992977,-4.735864372,-7.849614032
5305,64.19750046,32.9578661,-5.105470028,-8.019506455
5306,33.49688298,17.12578907,-5.012158148,-8.075790716
5307,24.89859144,18.62148032,-4.918307661,-7.950669662
5308,22.54074829,26.43699462,-4.711228966,-7.669856456
5309,23.17757768,11.25367431,-4.750643232,-7.903621576
5310,10.03294639,15.69293133,-4.573254945,-7.808433276
5311,26.57255783,17.52215947,-4.89386656,-7.991901998
5312,22.30030469,30.55924714,-4.786822817,-7.87589753
5313,12.45605404,28.71196838,-4.475409945,-7.685864482
5314,10.1988066,22.92206834,-4.454044098,-7.607447778
5315,27.0673711,27.57799777,-4.912754757,-8.113047674
5316,19.20964161,20.11113487,-4.874992752,-8.060711821
5317,22.47970093,14.14817748,-4.91842455,-7.964371164
5318,21.32211955,14.01992613,-5.035610696,-8.019715013
5319,30.88046547,40.5861218,-4.86914682,-8.105423526
5320,47.034904,23.19174265,-5.195247601,-8.302540784
5321,28.37810596,27.29411654,-4.901754707,-8.063671232
5322,21.08102169,39.70421413,-4.689778692,-7.68555396
5323,32.33942246,32.47446574,-4.862028695,-7.982424939
5324,28.81066539,110.109199,-4.534083458,-7.570039301
5325,37.73242611,23.40421291,-4.974888805,-8.028707589
5326,34.39175997,30.87595122,-4.936813626,-7.996313054
5327,29.296571,23.75481143,-4.818788835,-7.937501847
5328,20.81597519,24.63710524,-4.855852368,-8.000531395
5329,58.1871133,78.83542419,-4.842780966,-7.934861094
5330,28.262342,32.92858917,-4.936826339,-8.011822594
5331,22.89134654,16.25958391,-4.826038143,-7.994898199
5332,25.29070176,41.15333377,-4.692217425,-7.834049707
5333,22.51885647,43.17819052,-4.719856982,-7.922423398
5334,32.66895849,20.84833711,-4.941694594,-8.033256868
5335,22.64018317,21.98921983,-4.845371076,-7.933473098
5336,41.62589809,38.27880681,-5.006692789,-8.071379493
5337,22.81406639,22.63140971,-4.763721603,-7.861072473
5338,305.0499666,87.58889788,-5.098642099,-7.999146961
5339,21.26649302,39.04594542,-4.751564496,-7.883316022
5340,89.58934828,36.75811978,-4.96843031,-8.046709885
5341,24.51785617,45.84994112,-4.810202491,-7.981495059
5342,17.30276826,25.26894353,-4.675255599,-7.887714397
5343,21.88852441,28.02852036,-4.952809217,-8.022280583
5344,31.48263947,17.51458888,-4.943370281,-7.983371836
5345,46.14879752,25.14827978,-5.032790784,-8.067811145
5346,31.22846717,43.25696173,-4.807873572,-7.963585401
5347,31.57304217,31.22940017,-4.840687123,-7.858207662
5348,34.09849692,70.13411582,-4.800044349,-7.996879197
5349,99.28481466,54.74711597,-5.027083129,-7.998774879
5350,82.29546231,53.67669311,-4.906668971,-8.0005457
5351,37.38475442,48.64686887,-4.843337714,-7.947591123
5352,42.23966219,51.14624616,-4.790746961,-7.943722511
5353,19.46310048,22.61832066,-4.886643772,-7.922496108
5354,32.37452183,31.45879797,-5.053920592,-8.071841714
5355,42.85061163,35.20503997,-4.90586292,-7.955043198
5356,13.05320147,15.97030958,-4.785433502,-7.943802514
5357,17.59814083,28.1115331,-4.765676051,-8.005466905
5358,22.24302932,17.07913351,-4.96178272,-8.000600631
5359,36.00774921,19.58984052,-4.873275068,-8.004016743
5360,32.62310292,32.09636542,-4.836829367,-8.026698007
5361,26.35056058,29.0542675,-4.87441025,-7.99218748
5362,21.92759705,21.59132079,-4.884555063,-8.056805136
5363,17.46289407,13.53863024,-4.699633886,-7.814966904
5364,28.31161684,16.19555263,-4.975122265,-8.070788377
5365,33.00911253,39.83907049,-4.988104357,-8.021844272
5366,12.87776955,15.48009146,-4.860973498,-7.952123957
5367,22.47717793,33.3275312,-4.809049363,-7.750188801
5368,16.00770008,15.49008471,-4.846664783,-7.968461206
5369,69.58137965,49.53670536,-4.94648603,-8.092218409
5370,18.32011099,31.42934074,-4.744734739,-7.787766111
5371,58.52420154,42.1939948,-4.93003098,-7.878457561
5372,12.93068967,17.96914215,-4.785066079,-7.896300331
5373,39.0579567,27.1348423,-4.968392912,-8.093719679
5374,24.17637178,22.54006139,-4.893306298,-7.968372274
5375,38.70856731,17.18401324,-4.936565987,-7.98255374
5376,26.59119295,28.34583104,-4.89144155,-8.007354903
5377,36.60517698,16.63923433,-5.096377939,-8.179875069
5378,45.94049752,24.77124633,-5.034517992,-8.130926876
5379,36.08662526,25.02538527,-4.949373698,-7.99837846
5380,13.23492771,13.71447439,-4.725740041,-7.792041388
5381,20.77268487,31.24267383,-4.773666252,-8.02473913
5382,59.83632138,17.4712934,-5.323196863,-8.332478253
5383,15.68660593,19.90214959,-4.809295145,-8.031208668
5384,30.95017956,14.89964624,-5.111625365,-8.170014588
5385,27.04962603,27.88226898,-4.814689351,-7.943265163
5386,10.09065171,14.18956285,-4.653564713,-7.864779638
5387,16.9909509,18.71002355,-4.829155141,-7.893528274
5388,39.49613008,23.56779497,-5.024741541,-8.078911993
5389,27.81217242,15.35685426,-5.117052999,-8.163784457
5390,21.18037976,19.3942567,-4.819844679,-7.93819947
5391,56.06311798,21.41289139,-5.094453505,-8.182778709
5392,23.15410574,16.64297622,-4.891143352,-7.936161035
5393,33.62270767,24.4251776,-4.892713261,-7.978421421
5394,80.81088573,17.5297231,-5.289064058,-8.533541961
5395,32.92696049,19.31607949,-5.052433926,-8.115889209
5396,44.68103306,17.12614238,-4.99159387,-8.103284406
5397,33.59881549,18.33968034,-5.002484728,-8.182247764
5398,36.77161581,17.35994793,-5.007667042,-8.010043961
5399,21.53724877,28.55428252,-4.784468145,-7.925458873
5400,19.69027272,12.15335419,-4.939973191,-8.039939076
5401,32.70739636,30.44663205,-4.924236833,-8.04875062
5402,13.71478584,20.86421756,-4.699980708,-7.948875539
5403,33.82470077,17.13317852,-4.976628465,-8.186431324
5404,24.76497188,20.55903371,-4.903895636,-8.008315687
5405,11.68846555,15.14043049,-4.733996487,-7.905117656
5406,30.76653266,29.43560367,-4.894381518,-8.00909594
5407,13.06512863,9.033345969,-4.861395006,-8.052706475
5408,20.50942474,16.25059618,-4.92020046,-7.991347589
5409,11.17064918,16.29817216,-4.648433294,-7.763507633
5410,28.0793937,73.12023647,-4.722729819,-7.951125082
5411,20.15607425,17.12896829,-4.948752983,-7.965171049
5412,32.27719562,28.31908311,-4.988471291,-8.123170195
5413,10.50615238,8.623497916,-4.772396257,-7.897182732
5414,23.48168587,41.68491925,-4.736566879,-7.95898745
5415,23.43945426,31.78906467,-4.785062877,-7.907471806
5416,19.62366129,24.97550077,-4.873137525,-7.934219538
5417,39.21285486,22.01194294,-4.871852152,-7.931046957
5418,21.62253654,34.37108049,-4.6609938,-7.794960402
5419,21.37899306,31.31207443,-4.58451744,-7.529521328
5420,53.32075193,23.95926136,-5.046975692,-8.117510913
5421,35.16777291,49.19607494,-4.77712187,-7.916964204
5422,24.49394786,43.31065811,-4.748081294,-7.909159193
5423,22.73389818,32.3204778,-4.830376561,-7.912995138
5424,23.29637297,48.4235642,-4.728005726,-7.976426951
5425,67.08528767,75.77416014,-4.680214042,-7.710752854
5426,23.77341179,26.4368199,-4.806840071,-7.938945645
5427,18.56917041,28.27558623,-4.68901297,-7.843898225
5428,36.79364621,29.19446459,-4.955669893,-8.027184067
5429,40.53145711,25.46079958,-5.00306539,-8.082870632
5430,46.80908532,41.20313856,-4.943371659,-8.062891885
5431,33.07044539,26.22393127,-4.976895204,-8.126902895
5432,14.43789694,27.37260985,-4.533899252,-7.664979212
5433,34.02592984,26.80292053,-4.932931477,-8.049895463
5434,46.97946132,25.57735383,-4.882751767,-7.928600373
5435,18.64584374,25.92413089,-4.815447745,-7.929208575
5436,30.26441808,44.46801739,-4.867461132,-8.010733817
5437,21.23989476,15.67056977,-4.634129145,-7.515605782
5438,19.52968644,30.80958913,-4.797403144,-8.021462423
5439,23.02031869,22.66867355,-4.80972006,-8.024557678
5440,26.10930991,26.65408722,-4.859542378,-7.955144663
5441,25.3360206,38.62529468,-4.789433164,-7.969311482
5442,52.05008636,84.45490584,-4.827139494,-7.928400148
5443,21.95271704,28.00242839,-4.901950168,-7.964655589
5444,41.66230887,30.62896566,-4.914679705,-7.973031854
5445,25.14338009,29.87010319,-4.805937104,-8.027772959
5446,30.55694893,21.54405587,-5.023864856,-8.111405258
5447,34.79790268,44.89831479,-4.942908784,-8.100009268
5448,25.3297549,38.92262734,-4.76910299,-7.974011453
5449,55.76649345,40.06765685,-4.846915245,-7.978054294
5450,29.92705919,40.45054962,-4.8869449,-7.930377045
5451,21.35926393,32.63554743,-4.810640829,-7.912940222
5452,40.51755529,30.17050477,-5.082943747,-8.134622719
5453,15.08028094,9.942871375,-4.767813462,-7.977431234
5454,40.63200956,26.63284853,-4.976949259,-8.194803642
5455,43.17095803,31.69624335,-5.088468514,-8.026408424
5456,72.60559719,35.3549962,-5.034034088,-8.135157606
5457,21.93818901,23.06895567,-4.933392328,-8.06913539
5458,34.0013728,29.07828123,-4.966241448,-8.113310233
5459,24.26614933,22.39835719,-4.983551619,-8.087902468
5460,12.77396156,26.38451625,-4.606012399,-7.75665647
5461,40.50593437,27.23223305,-4.918584391,-8.076381077
5462,17.68358879,17.27589737,-4.87331141,-8.000648977
5463,37.3897471,36.85763792,-4.844298999,-7.828884132
5464,22.75115787,29.79928027,-4.77371757,-7.810212174
5465,124.2673332,37.12534138,-5.165943855,-8.169269372
5466,13.63715098,20.3281001,-4.85763004,-7.872198607
5467,11.52451639,15.34038192,-4.730800116,-7.927932835
5468,21.11826711,18.39954937,-4.844563425,-8.004223984
5469,16.98886835,22.32987114,-4.871981713,-8.000847536
5470,18.77499811,18.599121,-4.851973591,-7.95552254
5471,21.53561684,22.08637295,-4.883940779,-8.023521824
5472,30.47997782,24.25429749,-4.993711236,-8.124668181
5473,21.81800581,20.6011004,-4.963191079,-8.058434096
5474,94.70310327,35.14307851,-5.095712736,-8.076297319
5475,18.79937597,14.17395086,-4.869365939,-8.010688
5476,41.07454922,23.37146626,-4.875910927,-8.010473402
5477,33.08302896,62.01831546,-4.685539098,-7.826642247
5478,18.64191875,20.16035455,-4.833819815,-7.913746677
5479,31.11301551,22.88059197,-5.053870089,-8.081180432
5480,18.10329435,22.95739196,-4.813662028,-7.967922607
5481,15.1898238,13.70609079,-4.898071827,-7.960622218
5482,25.96122911,20.73579608,-4.875382461,-7.950374531
5483,36.39595859,59.12611501,-4.810146093,-7.937368342
5484,14.52129856,24.14373373,-4.846611136,-7.946145238
5485,16.77698521,15.4716401,-4.912822529,-7.991742396
5486,32.6623859,19.34995315,-5.028453095,-8.102220644
5487,34.63600836,22.21403936,-4.998955239,-8.050272504
5488,21.26801312,27.16484633,-4.948964386,-8.066993157
5489,46.64055807,29.9644269,-4.976364124,-8.074039692
5490,17.38525414,19.8571858,-4.625537099,-7.635607494
5491,32.26785631,35.0654556,-4.912536386,-8.050909761
5492,14.75866534,25.84632497,-4.682309323,-7.852109376
5493,25.74937137,21.00286587,-4.912552665,-7.934046704
5494,20.44976717,30.08621228,-4.776838469,-7.937461156
5495,14.34608653,21.1223599,-4.742856276,-7.951690676
5496,22.87067268,12.67459991,-4.954869259,-8.147307827
5497,18.39824803,12.41012557,-4.877797651,-8.09177664
5498,57.30466477,34.4065358,-4.961561751,-8.006288864
5499,17.51001921,24.72572015,-4.821290508,-7.973267078
5500,16.89059408,50.67413636,-4.58145403,-7.772116602
5501,10.32055597,33.83990898,-4.40655634,-7.607625134
5502,14.11861438,56.41929747,-4.090433773,-6.847708657
5503,27.95816422,37.17141256,-4.816266757,-8.089734303
5504,46.9250034,19.98724,-5.0212394,-8.088947192
5505,21.26151527,13.144532,-4.895766706,-8.020304741
5506,22.61747285,18.8118913,-4.925156919,-8.111756269
5507,44.61275098,44.92553524,-4.969992716,-8.130355076
5508,72.81902264,24.58807472,-5.264115274,-8.344487457
5509,35.70577258,21.85819545,-4.894821108,-8.066224865
5510,24.43762728,33.4423283,-4.820070624,-7.909738362
5511,28.78081774,27.38678429,-4.828836985,-7.914644012
5512,36.44254121,105.4077111,-4.714771083,-7.900278074
5513,29.12326135,21.88710065,-4.893849258,-8.001686751
5514,27.09062303,28.62991637,-4.902446972,-7.980626986
5515,26.52877169,30.51917819,-4.793233053,-7.909484489
5516,27.74714258,27.54646448,-4.904091701,-8.024465057
5517,58.96733949,130.3602865,-4.764435513,-7.891565331
5518,19.16914401,31.31450378,-4.759872942,-7.910866727
5519,20.58789251,16.2894556,-4.841028573,-7.966922901
5520,21.94013916,41.62741882,-4.584170188,-7.718020452
5521,22.97013455,44.1328295,-4.728240781,-7.898243732
5522,29.44671448,21.8314512,-5.003579505,-8.0525456
5523,19.50946848,22.10604041,-4.799584401,-7.912322718
5524,33.50178351,37.37609893,-4.867409459,-7.953581579
5525,28.96967415,19.11077027,-4.914101116,-7.977660518
5526,347.3425636,138.5411234,-5.138942376,-7.970739027
5527,17.33929541,34.20155334,-4.58003187,-7.565542503
5528,88.77324355,33.63406627,-4.9819526,-8.068857379
5529,22.20692796,41.26361401,-4.816965368,-7.972873977
5530,22.56900734,22.93263457,-4.829007165,-7.968572188
5531,20.60635781,28.28349999,-4.826229397,-7.947399155
5532,30.15811001,17.36416164,-4.92024334,-8.020186411
5533,47.98691375,28.12954672,-5.044553391,-8.069284568
5534,25.88315805,37.14351634,-4.838531737,-7.995105595
5535,38.51516454,31.8981143,-4.854320087,-7.917462039
5536,47.5233419,59.84358959,-4.85480288,-8.059827524
5537,148.6436671,60.13157619,-4.977016652,-8.021705008
5538,79.4419093,49.08289648,-4.896619741,-8.012924342
5539,43.31871341,53.45884904,-4.883099459,-7.962448775
5540,69.12665377,50.38313665,-4.837025572,-7.978627209
5541,26.28321008,23.22855957,-4.927392859,-7.954976629
5542,36.3731331,37.43872427,-5.03502687,-8.007231387
5543,45.24018093,30.95878319,-4.95311563,-8.029297947
5544,12.42669812,16.10230698,-4.717095999,-7.908102299
5545,26.76794444,29.04897127,-4.960690574,-8.054623798
5546,33.43633297,18.58527541,-5.016474378,-8.055942546
5547,31.49114768,18.38721712,-4.893162462,-8.036595409
5548,36.63360029,29.29738857,-4.848549977,-8.050962866
5549,34.98045954,27.3846518,-4.952623493,-8.0604982
5550,27.28169643,21.13498741,-4.905021236,-8.139789093
5551,17.64408281,12.19495431,-4.767271502,-7.917736049
5552,24.69724159,18.08084632,-4.944086152,-8.005247888
5553,49.90896437,79.56885031,-4.797604894,-7.79646643
5554,19.82573453,15.63812886,-4.934148376,-8.058680509
5555,25.20894209,37.96411295,-4.93472458,-7.975211653
5556,15.9820373,15.1860637,-4.807957931,-7.94387423
5557,63.61665794,50.2633536,-4.939034326,-8.101528524
5558,16.21619028,35.1827018,-4.670398774,-7.709483879
5559,62.24407584,53.48347623,-4.972752509,-7.951163102
5560,13.22732783,17.39848373,-4.82467096,-7.973799517
5561,28.34868158,28.90478683,-4.857168577,-7.953071117
5562,23.60430814,23.45812282,-4.909604794,-8.069522528
5563,33.17783885,14.56636737,-4.952719965,-8.053976682
5564,33.72467488,29.42936995,-4.906536605,-7.965697898
5565,36.34444823,16.54124607,-5.086330854,-8.161411155
5566,50.43893403,23.03323837,-5.084155143,-8.149445383
5567,35.86251706,25.68740118,-4.926963662,-7.928791263
5568,12.66851475,13.2564118,-4.845702121,-7.939795409
5569,16.22349481,35.78897222,-4.636563908,-7.78692272
5570,47.43657054,18.0089132,-5.199022906,-8.208526519
5571,22.91433151,25.27269144,-4.870402236,-8.072675913
5572,34.46728166,14.56076123,-5.089427963,-8.190012958
5573,32.15467947,22.29976989,-4.808381531,-7.956080079
5574,11.01360561,14.39801005,-4.709868683,-7.904317131
5575,16.19707112,18.44973534,-4.787601753,-7.815970336
5576,38.64273934,25.87123116,-4.984636068,-8.026706042
5577,31.38518616,14.10022637,-5.197256718,-8.291680528
5578,15.587297,17.85801403,-4.780307777,-7.937636671
5579,47.10323516,24.82424812,-5.064687892,-8.124053938
5580,26.66687743,18.0181791,-4.868754911,-7.934934735
5581,36.78895367,32.00504848,-4.854084276,-7.954141606
5582,136.990014,29.77892964,-5.368837138,-8.20806476
5583,53.57892006,23.49592393,-5.193623507,-8.197978825
5584,68.27794126,16.79727466,-5.082925718,-8.189624801
